forecast_timestamp,team,group,spi,global_o,global_d,sim_wins,sim_ties,sim_losses,sim_goal_diff,goals_scored,goals_against,group_1,group_2,group_3,group_4,make_round_of_16,make_quarters,make_semis,make_final,win_league,timestamp
2022-12-06 20:54:12 UTC,Belgium,F,80.919,2.439,0.65161,1.0,1.0,1.0,-1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-06 20:54:12 UTC,Iran,B,68.30861,1.72082,0.71138,1.0,0.0,2.0,-3.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-06 20:54:12 UTC,Saudi Arabia,C,60.44226,1.64961,0.97618,1.0,0.0,2.0,-2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-06 20:54:12 UTC,Ghana,H,60.56379,1.60095,0.92839,1.0,0.0,2.0,-2.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-06 20:54:12 UTC,Costa Rica,E,52.66186,1.3806,1.05339,1.0,0.0,2.0,-8.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-06 20:54:12 UTC,Denmark,D,76.6822,2.0458,0.59589,0.0,1.0,2.0,-2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-06 20:54:12 UTC,Serbia,G,73.86747,2.23251,0.85078,0.0,1.0,2.0,-3.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-06 20:54:12 UTC,Wales,B,62.48125,1.58045,0.83224,0.0,1.0,2.0,-5.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-06 20:54:12 UTC,Canada,F,71.80854,1.96276,0.74782,0.0,0.0,3.0,-5.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-06 20:54:12 UTC,Qatar,A,48.19173,1.36459,1.23216,0.0,0.0,3.0,-6.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Brazil,G,92.89519,3.02538,0.26423,2.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.82453,0.63086,0.42125,0.26399,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Spain,E,89.20054,2.72756,0.36851,1.0,1.0,1.0,6.0,9.0,3.0,0.0,1.0,0.0,0.0,1.0,0.73102,0.45168,0.25872,0.13534,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Argentina,C,87.98006,2.61284,0.38151,2.0,0.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.82673,0.5156,0.24966,0.13119,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,France,D,88.57378,2.8376,0.46033,2.0,0.0,1.0,3.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.81511,0.46123,0.24482,0.12131,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,England,B,86.96946,2.62701,0.44455,2.0,1.0,0.0,7.0,9.0,2.0,1.0,0.0,0.0,0.0,1.0,0.68391,0.36842,0.19286,0.09399,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Portugal,H,85.79833,2.68262,0.53904,2.0,0.0,1.0,2.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,0.61312,0.29093,0.14492,0.06613,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Netherlands,A,83.97368,2.48412,0.52493,2.0,1.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.65454,0.31099,0.13043,0.06064,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Croatia,F,79.13888,2.20274,0.58842,1.0,2.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.53989,0.16169,0.07053,0.02849,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Switzerland,G,78.51106,2.21569,0.62543,2.0,0.0,1.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.38688,0.14682,0.05877,0.02126,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Japan,E,76.1371,2.07616,0.63997,2.0,0.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.46011,0.12806,0.05155,0.01932,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Senegal,A,75.46857,2.00641,0.62177,2.0,0.0,1.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.31609,0.1201,0.04418,0.01542,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Morocco,F,74.42499,1.86603,0.56935,2.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.26898,0.11057,0.04279,0.01426,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,USA,B,73.06818,1.89806,0.6479,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.34546,0.11972,0.03617,0.01238,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,South Korea,H,72.73674,1.90456,0.66638,1.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,0.17547,0.07939,0.02912,0.01011,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Poland,C,65.76676,1.74318,0.83295,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.18489,0.05025,0.01294,0.00331,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Australia,D,63.05051,1.58682,0.8147,2.0,0.0,1.0,-1.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,0.17327,0.05369,0.01129,0.00286,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Germany,E,89.95279,3.42799,0.66808,1.0,1.0,1.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Ecuador,A,73.83944,1.90031,0.61736,1.0,1.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Uruguay,H,79.24157,2.08441,0.50927,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Tunisia,D,67.83185,1.55967,0.60517,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Cameroon,G,66.37195,1.77502,0.83343,1.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Mexico,C,74.06856,1.87596,0.59088,1.0,1.0,1.0,-1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Belgium,F,80.919,2.439,0.65161,1.0,1.0,1.0,-1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Iran,B,68.30861,1.72082,0.71138,1.0,0.0,2.0,-3.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Saudi Arabia,C,60.44226,1.64961,0.97618,1.0,0.0,2.0,-2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Ghana,H,60.56379,1.60095,0.92839,1.0,0.0,2.0,-2.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Costa Rica,E,52.66186,1.3806,1.05339,1.0,0.0,2.0,-8.0,3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Denmark,D,76.6822,2.0458,0.59589,0.0,1.0,2.0,-2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Serbia,G,73.86747,2.23251,0.85078,0.0,1.0,2.0,-3.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Wales,B,62.48125,1.58045,0.83224,0.0,1.0,2.0,-5.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Canada,F,71.80854,1.96276,0.74782,0.0,0.0,3.0,-5.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-12-02 21:01:10 UTC,Qatar,A,48.19173,1.36459,1.23216,0.0,0.0,3.0,-6.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Brazil,G,93.48139,3.0621,0.23656,2.81289,0.15059,0.03652,4.94744,5.26053,0.31309,0.99515,0.00485,0.0,0.0,1.0,0.82256,0.53731,0.39419,0.26002,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Spain,E,90.62031,2.84092,0.33577,1.61371,1.24833,0.13796,8.04799,9.76438,1.71639,0.84893,0.14284,0.00823,0.0,0.99177,0.72213,0.35169,0.23196,0.13658,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,France,D,90.1491,3.03006,0.45553,2.6489,0.23851,0.11259,5.1854,7.78972,2.60432,0.99992,8.0e-05,0.0,0.0,1.0,0.75998,0.47603,0.27224,0.13269,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Portugal,H,87.55187,2.81564,0.51015,2.58556,0.24741,0.16703,3.94343,6.80943,2.866,0.98834,0.01166,0.0,0.0,1.0,0.65092,0.35302,0.18387,0.08195,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Argentina,C,86.02625,2.48839,0.42171,1.57821,0.26472,1.15707,1.89454,4.61122,2.71668,0.5729,0.20115,0.22498,0.00097,0.77405,0.49381,0.29805,0.12681,0.06528,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,England,B,85.40758,2.54769,0.48612,1.60056,1.25646,0.14298,4.9891,7.69141,2.70231,0.82096,0.1782,0.00084,0.0,0.99916,0.5983,0.29438,0.14332,0.06282,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Germany,E,88.86004,3.15327,0.60378,0.80585,1.1424,1.05175,1.01357,4.51484,3.50127,0.0,0.67345,0.1324,0.19415,0.67345,0.42428,0.24106,0.12928,0.05919,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Netherlands,A,84.3837,2.59307,0.56564,1.77578,1.15339,0.07083,3.89088,5.55187,1.66099,0.75673,0.23478,0.00849,0.0,0.99151,0.59733,0.32199,0.12204,0.05723,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Croatia,F,80.87388,2.30506,0.57143,1.38931,1.28598,0.32471,3.13406,5.36639,2.23233,0.54603,0.21259,0.24138,0.0,0.75862,0.31783,0.13829,0.06419,0.0254,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Ecuador,A,75.81562,1.93859,0.56118,1.36865,1.33448,0.29687,2.13904,4.04594,1.9069,0.17704,0.5322,0.29076,0.0,0.70924,0.3161,0.12525,0.04497,0.01607,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Denmark,D,77.67855,2.14044,0.61433,0.5222,1.27795,1.19985,-0.31798,2.53289,2.85087,0.0,0.51286,0.35534,0.1318,0.51286,0.2412,0.11817,0.03423,0.01409,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Switzerland,G,77.00154,2.0892,0.61069,1.39764,0.291,1.31136,0.18218,2.34865,2.16647,0.00485,0.67384,0.30992,0.01139,0.67869,0.24187,0.09924,0.03875,0.01281,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Morocco,F,74.98677,1.90939,0.57595,1.39518,1.31463,0.29019,2.20617,3.19518,0.98901,0.25817,0.65551,0.08632,0.0,0.91368,0.2796,0.08569,0.03619,0.01278,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Uruguay,H,79.28334,2.08567,0.50822,0.56285,1.27989,1.15726,-1.15685,1.53457,2.69142,0.0,0.48823,0.25995,0.25182,0.48823,0.12173,0.05184,0.02802,0.01254,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Belgium,F,79.43852,2.39434,0.69623,1.32471,0.28598,1.38931,-1.13406,2.23233,3.36639,0.1958,0.1319,0.60422,0.06808,0.3277,0.12889,0.05167,0.02323,0.00953,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Poland,C,68.95006,1.84231,0.77859,1.15707,1.26472,0.57821,1.10546,2.71668,1.61122,0.36082,0.39437,0.24481,0.0,0.75519,0.24598,0.08961,0.02053,0.00643,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Iran,B,69.25599,1.78397,0.72133,1.30798,0.3153,1.37672,-2.13273,5.03097,7.1637,0.12374,0.45502,0.3669,0.05434,0.57876,0.20294,0.07616,0.01877,0.00602,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,USA,B,72.55486,1.91623,0.68239,0.37672,2.3153,0.30798,0.13273,2.1637,2.03097,0.05495,0.32177,0.51549,0.10779,0.37672,0.14541,0.06135,0.01639,0.00562,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Senegal,A,73.00354,1.88325,0.64005,1.29687,0.33448,1.36865,-0.13904,3.9069,4.04594,0.06623,0.23302,0.69809,0.00266,0.29925,0.12513,0.04647,0.0165,0.00545,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Japan,E,73.67885,1.98526,0.68384,1.13796,0.24833,1.61371,-1.04799,2.71639,3.76438,0.13796,0.05747,0.80451,6.0e-05,0.19543,0.09698,0.02898,0.01258,0.00487,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Serbia,G,74.7218,2.19758,0.78677,0.31136,1.291,1.39764,-2.18218,4.16647,6.34865,0.0,0.30418,0.37027,0.32555,0.30418,0.10171,0.03952,0.01503,0.00462,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Mexico,C,72.44435,1.79005,0.59636,0.46291,1.30803,1.22906,-1.53731,1.31152,2.84883,0.0,0.164,0.29891,0.53709,0.164,0.04521,0.01911,0.00693,0.00223,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Australia,D,62.44587,1.61996,0.86734,1.19985,0.27795,1.5222,-2.68202,2.85087,5.53289,8.0e-05,0.44607,0.4949,0.05895,0.44615,0.13214,0.0406,0.00626,0.00177,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Saudi Arabia,C,62.01155,1.65981,0.91933,1.22906,0.30803,1.46291,-1.46269,2.84883,4.31152,0.06628,0.24048,0.2313,0.46194,0.30676,0.06571,0.02028,0.00412,0.0011,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,South Korea,H,70.34955,1.84149,0.71967,0.16703,1.24741,1.58556,-1.94343,2.866,4.80943,0.0,0.08912,0.25671,0.65417,0.08912,0.01607,0.00556,0.00247,0.00101,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Ghana,H,60.50179,1.59883,0.92909,1.15726,0.27989,1.56285,-0.84315,5.69142,6.53457,0.01166,0.41099,0.48334,0.09401,0.42265,0.04063,0.0092,0.00281,0.00065,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Tunisia,D,65.92204,1.54964,0.67071,0.11259,1.23851,1.6489,-2.1854,0.60432,2.78972,0.0,0.04099,0.14976,0.80925,0.04099,0.01597,0.00665,0.00158,0.0005,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Wales,B,65.1679,1.6696,0.79776,0.14298,1.25646,1.60056,-2.9891,1.70231,4.69141,0.00035,0.04501,0.11677,0.83787,0.04536,0.01479,0.0059,0.00128,0.0004,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Costa Rica,E,52.89792,1.27862,0.94276,1.05175,0.1424,1.80585,-8.01357,1.50127,9.51484,0.01311,0.12624,0.05486,0.80579,0.13935,0.03029,0.00548,0.00108,0.0002,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Cameroon,G,64.47548,1.69585,0.84762,0.03652,1.15059,1.81289,-2.94744,3.31309,6.26053,0.0,0.01713,0.31981,0.66306,0.01713,0.00451,0.00145,0.00038,0.00015,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Canada,F,71.52045,1.97761,0.7711,0.29019,0.31463,2.39518,-4.20617,1.98901,6.19518,0.0,0.0,0.06808,0.93192,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-11-28 20:59:50 UTC,Qatar,A,48.45657,1.43718,1.29612,0.07083,0.15339,2.77578,-5.89088,1.66099,7.55187,0.0,0.0,0.00266,0.99734,0.0,0.0,0.0,0.0,0.0,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Brazil,G,93.65727,3.15479,0.26042,2.4447,0.39723,0.15807,5.06266,6.02952,0.96686,0.85231,0.13118,0.01552,0.00099,0.98349,0.76231,0.50478,0.36793,0.2476,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Spain,E,91.2188,2.95544,0.34936,2.08913,0.49144,0.41943,8.54154,10.60562,2.06408,0.7482,0.1539,0.09711,0.00079,0.9021,0.6638,0.35123,0.23944,0.14587,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,France,D,89.25241,2.94006,0.46965,2.13886,0.51836,0.34278,4.74748,7.34515,2.59767,0.76912,0.16078,0.06439,0.00571,0.9299,0.65888,0.40349,0.22312,0.11092,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Netherlands,A,86.07414,2.75552,0.56358,2.21615,0.45423,0.32962,4.22665,6.03928,1.81263,0.71232,0.23706,0.04561,0.00501,0.94938,0.60133,0.35679,0.14615,0.07245,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Portugal,H,87.30309,2.80698,0.52026,2.00726,0.55613,0.43661,2.23243,6.03842,3.80599,0.66745,0.20871,0.11212,0.01172,0.87616,0.49172,0.28365,0.15419,0.07188,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,England,B,86.26103,2.70131,0.52347,2.13353,0.51206,0.35441,5.72536,9.44639,3.72103,0.78495,0.14815,0.05782,0.00908,0.9331,0.58574,0.30624,0.15614,0.07118,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Argentina,C,86.09354,2.57779,0.466,1.08527,0.55644,1.35829,0.54682,4.08952,3.5427,0.23508,0.30558,0.22864,0.2307,0.54066,0.31108,0.18949,0.09295,0.04724,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Germany,E,88.72557,3.21022,0.6427,1.08993,0.39472,1.51535,0.70256,4.96288,4.26032,0.03546,0.29247,0.58851,0.08356,0.32793,0.21221,0.12057,0.06744,0.03269,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Belgium,F,80.53709,2.52178,0.72241,1.77229,0.56993,0.65778,1.24981,3.74306,2.49325,0.54059,0.23882,0.17162,0.04897,0.77941,0.34298,0.1418,0.06427,0.02415,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Denmark,D,78.86992,2.17826,0.5851,0.76562,1.54234,0.69204,0.15956,2.56467,2.40511,0.15307,0.41237,0.29935,0.13521,0.56544,0.32475,0.15557,0.05583,0.0229,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Uruguay,H,79.70107,2.11082,0.5055,0.82117,1.58766,0.59117,0.45966,2.43158,1.97192,0.20312,0.36372,0.29819,0.13497,0.56684,0.21465,0.10274,0.05081,0.02099,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Croatia,F,78.46106,2.16026,0.59205,0.75833,1.58667,0.655,0.21102,2.5944,2.38338,0.22433,0.2918,0.27318,0.21069,0.51613,0.2113,0.08519,0.04148,0.01684,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Switzerland,G,77.52036,2.16944,0.64044,1.50987,0.53487,0.95526,0.00949,2.95887,2.94938,0.13199,0.53827,0.30243,0.02731,0.67026,0.27479,0.11839,0.04922,0.01659,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Ecuador,A,74.37289,1.934,0.61854,1.57339,0.61012,0.81649,1.47661,3.97477,2.49816,0.25698,0.47998,0.25169,0.01135,0.73696,0.3151,0.13165,0.0449,0.01584,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Japan,E,71.98065,2.03674,0.79447,1.73706,0.48563,0.77731,0.84473,4.48901,3.64428,0.21516,0.53097,0.2469,0.00697,0.74613,0.31862,0.10747,0.04304,0.01433,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Morocco,F,74.6733,1.96111,0.62462,0.66524,1.6009,0.73386,-0.154,2.31627,2.47027,0.17695,0.26903,0.29998,0.25404,0.44598,0.1596,0.05628,0.02472,0.00904,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Mexico,C,73.47596,1.89685,0.63005,0.66514,1.59635,0.73851,-0.15316,2.14794,2.3011,0.2019,0.22454,0.30673,0.26683,0.42644,0.17268,0.07517,0.02449,0.00897,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,USA,B,72.62673,2.00526,0.74344,0.60104,1.559,0.83996,-0.5522,3.21355,3.76575,0.11257,0.33627,0.33529,0.21587,0.44884,0.17274,0.07378,0.02176,0.00809,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Serbia,G,74.55183,2.10043,0.72657,0.77051,0.59446,1.63503,-1.72837,2.5109,4.23927,0.01129,0.28561,0.39815,0.30495,0.2969,0.11168,0.04855,0.02049,0.00672,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Senegal,A,73.22583,1.8886,0.63462,0.85635,0.5945,1.54915,-1.31886,2.63664,3.9555,0.02322,0.24269,0.48286,0.25123,0.26591,0.10595,0.04184,0.01634,0.00581,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,South Korea,H,66.43505,1.66252,0.74092,0.61698,1.58058,0.80244,-0.46737,2.02442,2.49179,0.11503,0.27161,0.36974,0.24362,0.38664,0.10383,0.03815,0.01531,0.00483,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Poland,C,68.14371,1.79246,0.77364,0.56516,1.56449,0.87035,-0.68039,2.03074,2.71113,0.15536,0.19699,0.2907,0.35695,0.35235,0.12171,0.04645,0.0131,0.00452,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Wales,B,67.63678,1.74862,0.76031,0.50869,1.57058,0.92073,-0.91418,2.89141,3.80559,0.08373,0.28544,0.36121,0.26962,0.36917,0.12593,0.04936,0.01302,0.00435,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Tunisia,D,66.4768,1.6014,0.69051,0.51099,1.56864,0.92037,-0.93527,1.77984,2.71511,0.06737,0.26656,0.39983,0.26624,0.33393,0.14805,0.05239,0.01326,0.00432,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Canada,F,73.84345,2.02414,0.70416,0.61657,0.61764,1.76579,-1.30683,2.11059,3.41742,0.05813,0.20035,0.25522,0.4863,0.25848,0.08643,0.02833,0.01199,0.00427,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Saudi Arabia,C,59.01259,1.57188,0.96706,1.52359,0.6044,0.87201,0.28673,3.92271,3.63598,0.40766,0.27289,0.17393,0.14552,0.68055,0.19361,0.05947,0.01128,0.00288,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Iran,B,63.32507,1.64128,0.84941,0.62716,0.61752,1.75532,-4.25898,4.12495,8.38393,0.01875,0.23014,0.24568,0.50543,0.24889,0.08052,0.03273,0.00781,0.0022,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Australia,D,58.64544,1.5739,0.98422,0.47355,0.59262,1.93383,-3.97177,2.77507,6.74684,0.01044,0.16029,0.23643,0.59284,0.17073,0.06924,0.02226,0.00441,0.00117,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Cameroon,G,63.62287,1.59463,0.79825,0.28323,0.45682,2.25995,-3.34378,1.24726,4.59104,0.00441,0.04494,0.2839,0.66675,0.04935,0.01582,0.00554,0.0021,0.00061,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Ghana,H,60.03229,1.50523,0.8658,0.38635,0.61211,2.00154,-2.22472,3.42529,5.65001,0.0144,0.15596,0.21995,0.60969,0.17036,0.0252,0.00636,0.00206,0.0005,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Qatar,A,48.16112,1.42811,1.30017,0.30538,0.43861,2.25601,-4.3844,1.79336,6.17776,0.00748,0.04027,0.21984,0.73241,0.04775,0.01269,0.00332,0.00077,0.00023,2022-12-18 17:56:44 UTC
2022-11-24 20:56:17 UTC,Costa Rica,E,51.99243,1.32127,1.02265,0.20353,0.38891,2.40756,-10.08883,1.29898,11.38781,0.00118,0.02266,0.06748,0.90868,0.02384,0.00506,0.00097,0.00018,2.0e-05,2022-12-18 17:56:44 UTC
2022-11-16 16:00:55 UTC,Brazil,G,93.54699,3.22213,0.29634,2.11474,0.59456,0.2907,4.46304,6.30163,1.83859,0.71639,0.19406,0.06846,0.02109,0.91045,0.68867,0.46381,0.32477,0.21668,2022-12-18 17:56:44 UTC
2022-11-16 16:00:55 UTC,Spain,E,89.50604,2.80203,0.38627,1.76309,0.69769,0.53922,2.88009,5.46797,2.58788,0.4684,0.33846,0.15418,0.03896,0.80686,0.55576,0.30279,0.18857,0.10663,2022-12-18 17:56:44 UTC
2022-11-16 16:00:55 UTC,France,D,87.70516,2.77362,0.47923,1.78422,0.73505,0.48073,2.96537,5.30739,2.34202,0.55358,0.27328,0.12328,0.04986,0.82686,0.54053,0.33135,0.17187,0.0875,2022-12-18 17:56:44 UTC
2022-11-16 16:00:55 UTC,Argentina,C,87.20776,2.62755,0.4317,1.83671,0.73199,0.4313,3.16936,5.33484,2.16548,0.59722,0.24273,0.11295,0.0471,0.83995,0.53091,0.32755,0.15944,0.08476,2022-12-18 17:56:44 UTC
